age,nationality,marital_status,education_level,destination_country,visa_type,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved
46,Indian,Divorced,High School,USA,Student,348,4293,175614,3,3,0,0,0
38,Canadian,Divorced,PhD,UK,Student,345,6363,146548,3,0,0,0,1
46,Canadian,Married,Masters,Canada,Tourist,81,5771,113780,5,4,0,0,0
62,British,Married,PhD,USA,Work,139,4050,168077,14,1,0,0,1
61,Chinese,Divorced,PhD,France,Tourist,184,12854,67977,9,0,1,0,1
52,Chinese,Married,High School,USA,Tourist,316,10130,88277,15,5,0,0,0
57,American,Divorced,High School,Germany,Student,319,11126,95255,15,2,1,0,1
39,American,Single,PhD,UK,Tourist,159,5595,51300,11,2,0,0,1
69,Chinese,Divorced,PhD,USA,Work,28,12765,24910,15,0,0,0,1
57,Nigerian,Married,PhD,Canada,Work,186,5523,27801,16,2,1,0,0
50,Nigerian,Single,Bachelors,UK,Student,264,2990,131640,20,4,1,0,0
55,British,Married,Bachelors,Australia,Student,356,5183,176251,8,3,1,0,0
28,British,Single,High School,UK,Student,112,4392,196450,8,3,0,0,0
51,Australian,Divorced,PhD,Australia,Student,131,14497,36072,10,5,0,0,0
57,British,Married,Masters,Australia,Tourist,89,744,175534,8,3,0,1,0
44,American,Divorced,PhD,France,Tourist,172,2562,10992,9,1,1,0,1
43,German,Divorced,Masters,Australia,Tourist,149,10580,186234,14,0,1,0,1
37,Australian,Divorced,Masters,Australia,Work,78,7589,4431,1,4,1,1,0
44,Chinese,Married,Bachelors,France,Work,39,4070,179011,13,3,0,0,0
57,Chinese,Single,Masters,France,Student,145,4088,89353,13,4,1,1,0
60,Indian,Divorced,Bachelors,USA,Tourist,241,12283,86151,5,4,1,0,0
53,Australian,Married,Masters,UK,Tourist,253,8389,129841,1,4,0,0,0
25,Nigerian,Divorced,High School,USA,Tourist,271,953,161123,8,5,0,0,0
44,German,Divorced,High School,Canada,Work,96,5340,177906,4,0,1,0,1
60,German,Married,PhD,Canada,Student,199,6172,20399,14,1,1,0,1
46,Chinese,Single,Masters,USA,Tourist,121,5890,47759,6,0,0,0,1
61,Canadian,Married,Masters,France,Work,57,11700,123192,16,3,0,0,1
46,American,Married,Masters,Australia,Student,126,10615,187889,13,3,1,0,1
45,German,Married,High School,USA,Tourist,157,9066,158230,19,2,1,0,0
46,American,Single,Bachelors,USA,Work,357,10554,128427,15,4,1,0,0
54,Indian,Married,High School,USA,Tourist,316,2933,32220,7,4,1,0,0
68,Australian,Married,Bachelors,France,Tourist,95,10484,82530,15,1,0,0,1
24,Canadian,Divorced,PhD,USA,Tourist,91,4541,143959,5,4,1,0,0
62,Canadian,Married,High School,Germany,Work,52,10870,3452,16,2,0,0,0
55,American,Single,Masters,Canada,Tourist,49,13737,13666,8,3,1,0,0
20,Australian,Divorced,High School,UK,Student,209,3767,174631,15,4,0,0,0
54,British,Single,High School,USA,Student,309,1286,68060,3,2,0,0,0
34,Australian,Single,Bachelors,Australia,Work,247,14973,40603,4,4,0,0,0
54,German,Divorced,Bachelors,Canada,Work,145,12377,5049,9,3,0,0,0
53,British,Married,PhD,UK,Student,164,13968,32494,0,0,0,0,1
30,Australian,Married,Masters,Germany,Work,188,1526,184958,18,1,0,0,1
43,American,Divorced,Bachelors,Germany,Tourist,140,12843,18023,14,0,0,0,0
66,American,Single,PhD,USA,Student,75,11907,144399,15,0,0,0,1
62,Australian,Single,Bachelors,France,Tourist,273,9944,108684,18,1,1,0,1
48,British,Single,Bachelors,France,Work,129,887,133749,5,5,0,0,0
51,Australian,Divorced,High School,Canada,Student,131,3883,57900,3,1,1,0,1
49,American,Divorced,Bachelors,Canada,Tourist,72,12255,88203,12,1,1,0,1
40,British,Divorced,Bachelors,UK,Work,361,4355,140925,9,0,1,0,1
53,Canadian,Married,High School,Australia,Work,347,1550,42380,13,4,1,1,0
56,Indian,Married,PhD,France,Tourist,155,1687,8964,8,1,1,0,1
35,Canadian,Single,PhD,Australia,Work,23,10588,8592,20,2,0,0,0
32,Nigerian,Divorced,Bachelors,France,Work,299,11665,8302,19,1,0,0,0
27,American,Single,Masters,USA,Work,272,14894,95026,7,5,0,0,0
47,British,Single,PhD,USA,Tourist,109,10104,16192,14,1,1,0,1
54,Chinese,Single,Bachelors,Germany,Tourist,76,5399,144132,4,5,0,0,0
69,Australian,Single,PhD,Australia,Tourist,264,551,56605,7,0,0,0,1
32,Nigerian,Single,High School,Australia,Student,25,4481,71659,11,5,1,0,0
28,American,Divorced,Masters,Australia,Tourist,145,11855,14222,16,2,1,0,1
24,Canadian,Married,PhD,UK,Student,245,12624,89685,5,2,0,0,0
23,Indian,Married,High School,UK,Student,15,4568,199506,9,4,1,0,0
55,British,Single,High School,USA,Work,104,834,117401,14,4,1,0,0
31,Indian,Divorced,Masters,Canada,Work,339,6319,68308,20,4,1,0,0
52,British,Single,PhD,UK,Tourist,224,7358,187558,5,5,1,0,0
21,German,Married,PhD,France,Tourist,27,13630,11062,17,1,1,0,0
53,British,Married,High School,USA,Tourist,324,3432,154425,9,2,0,0,0
52,Chinese,Single,PhD,Canada,Student,132,8003,191787,19,5,0,0,0
40,Australian,Divorced,PhD,France,Tourist,284,3790,7791,18,2,1,0,0
40,Indian,Married,Bachelors,UK,Student,219,5961,71111,7,4,1,0,0
50,British,Married,High School,UK,Student,177,7981,50726,5,2,0,0,1
44,Canadian,Single,Masters,USA,Work,327,10375,139429,3,0,1,0,1
65,Indian,Single,Masters,France,Student,283,11544,90314,18,0,1,0,1
34,Nigerian,Married,High School,UK,Work,204,9384,132039,12,5,1,0,0
40,Chinese,Single,Bachelors,USA,Student,7,4368,56028,13,4,1,0,0
57,American,Single,PhD,UK,Work,206,6742,83056,10,1,0,0,1
42,Nigerian,Married,Masters,Canada,Tourist,12,9841,136454,12,5,0,0,0
52,American,Single,Bachelors,France,Tourist,119,12757,138409,13,1,0,0,1
48,British,Married,Bachelors,USA,Work,47,13913,33482,10,0,1,0,1
64,German,Married,Bachelors,Australia,Tourist,35,14312,103562,9,0,1,0,1
32,German,Married,Masters,France,Student,335,1775,9127,0,5,1,0,0
67,Australian,Single,Masters,Australia,Student,84,8971,96131,6,0,0,0,1
65,Australian,Divorced,Masters,Australia,Student,197,4207,156008,17,3,1,0,0
29,Indian,Married,Bachelors,UK,Tourist,217,9786,49502,10,1,1,0,1
52,Indian,Divorced,Masters,USA,Tourist,214,4606,135822,6,3,0,0,0
38,Indian,Single,Masters,Canada,Student,130,6736,38636,15,3,0,0,0
50,Nigerian,Single,Masters,UK,Work,158,9382,98442,4,3,0,0,1
26,British,Divorced,High School,Germany,Tourist,309,12324,82977,11,4,1,0,0
63,British,Single,Bachelors,Germany,Student,130,10949,146726,20,2,0,0,0
53,British,Married,PhD,Australia,Student,137,11186,27774,17,0,0,0,1
32,German,Married,Bachelors,Canada,Work,194,6437,48095,0,3,1,0,0
27,German,Divorced,High School,France,Tourist,308,6098,148467,12,3,1,0,0
47,Indian,Single,Bachelors,Canada,Student,361,7797,14485,19,0,1,0,1
68,Nigerian,Married,Masters,Canada,Student,224,7017,148738,17,2,0,0,0
50,Canadian,Divorced,High School,France,Student,123,4417,6777,18,0,1,0,1
20,British,Married,PhD,Canada,Tourist,157,502,132643,16,5,0,0,0
31,Canadian,Single,High School,France,Student,342,2580,131726,19,0,1,0,1
54,Chinese,Married,Bachelors,Australia,Tourist,284,2033,98853,12,5,1,0,0
52,Australian,Married,Bachelors,Australia,Student,329,8006,128502,5,3,1,0,0
56,Australian,Single,PhD,Canada,Student,299,13084,44912,14,4,1,0,0
50,American,Divorced,High School,UK,Tourist,78,7442,57769,14,1,1,0,1
68,British,Divorced,Masters,UK,Work,92,9613,39608,15,3,0,0,0
22,Canadian,Married,Masters,Germany,Work,223,14645,56122,15,1,1,0,1
51,Canadian,Divorced,Masters,Canada,Student,180,2021,147215,11,1,1,0,1
56,British,Single,Bachelors,Australia,Tourist,117,1549,55288,18,2,0,0,0
47,Nigerian,Divorced,High School,Germany,Work,124,4936,193001,5,5,1,0,0
44,Nigerian,Single,Bachelors,UK,Tourist,302,11851,192900,14,1,0,0,1
38,Chinese,Divorced,High School,Australia,Student,199,14880,145269,16,3,0,0,0
67,Indian,Divorced,Masters,USA,Work,364,3693,113527,19,0,0,0,1
62,American,Married,Bachelors,USA,Student,279,1171,49671,4,2,0,0,0
67,Nigerian,Single,Bachelors,France,Work,18,4106,172656,9,4,1,0,0
44,Nigerian,Married,Masters,Canada,Student,77,10967,12002,3,5,1,0,0
30,Canadian,Divorced,Bachelors,Germany,Work,267,1530,15308,0,5,1,0,0
66,Nigerian,Single,Masters,Australia,Work,244,12486,154682,4,1,1,0,1
51,German,Single,PhD,Australia,Work,41,3983,5366,4,0,1,0,1
29,American,Married,High School,USA,Student,150,9404,1382,2,5,0,0,0
24,German,Divorced,Masters,Canada,Student,15,13007,87812,15,4,0,0,0
30,Nigerian,Married,Masters,USA,Tourist,95,8201,52453,9,3,0,0,0
22,Chinese,Married,High School,UK,Tourist,235,6673,27309,20,0,0,0,1
24,Canadian,Married,Masters,Germany,Tourist,236,9802,125509,7,5,0,0,0
37,American,Married,Masters,Australia,Student,346,9371,66278,8,3,0,0,0
43,Canadian,Single,Bachelors,Canada,Tourist,282,2972,44794,15,5,1,0,0
26,Chinese,Single,Masters,France,Tourist,237,7772,49028,5,2,0,0,0
22,American,Married,High School,UK,Tourist,67,2582,12090,2,2,1,1,0
57,Nigerian,Single,High School,Germany,Tourist,263,14877,51521,5,0,1,0,1
20,British,Single,Masters,Germany,Work,139,14206,14742,0,3,1,0,0
65,Chinese,Married,High School,France,Tourist,51,1257,73910,10,3,0,0,0
38,Chinese,Divorced,High School,Australia,Tourist,30,14742,62054,4,3,0,0,0
29,British,Divorced,Masters,Germany,Student,175,7929,174728,1,3,0,0,0
27,German,Single,High School,USA,Work,271,6095,30771,5,2,0,0,0
34,Nigerian,Married,Bachelors,USA,Work,177,5083,52743,18,5,1,0,0
19,British,Single,High School,France,Student,307,4775,14784,17,1,0,0,1
25,American,Single,PhD,Germany,Work,91,9750,170593,20,1,0,0,1
30,Chinese,Married,Masters,Canada,Work,291,9212,44544,12,4,1,0,0
24,German,Single,Masters,Germany,Student,329,9117,194201,13,4,0,0,0
58,Nigerian,Divorced,PhD,Germany,Student,62,6515,195362,6,0,0,0,1
38,Australian,Divorced,High School,USA,Student,212,13826,158728,14,1,0,0,1
61,Canadian,Divorced,Bachelors,Canada,Student,233,5803,169885,10,1,1,0,1
69,Indian,Married,High School,USA,Student,142,5110,58542,8,5,0,0,0
26,British,Divorced,PhD,Germany,Tourist,98,2865,175579,5,3,1,0,0
55,Nigerian,Single,Masters,Canada,Student,273,2948,124483,0,2,0,0,0
33,American,Married,Masters,France,Tourist,51,10501,172799,2,4,0,0,0
50,Canadian,Married,PhD,Germany,Work,102,5430,78149,12,4,1,0,0
66,German,Single,Bachelors,UK,Student,52,1490,199703,15,1,0,0,1
41,Indian,Divorced,Masters,Germany,Tourist,145,3272,49226,15,3,0,0,0
64,American,Married,Masters,Canada,Work,286,9966,10676,11,2,0,0,1
49,British,Single,Bachelors,Australia,Student,246,2385,169381,8,0,1,0,1
34,Nigerian,Married,Bachelors,France,Work,306,12196,108239,19,1,1,0,1
52,British,Married,High School,Australia,Tourist,121,12501,37356,12,1,1,0,0
59,Canadian,Married,PhD,France,Work,166,14021,47315,0,2,1,0,1
25,American,Divorced,Masters,UK,Tourist,199,9656,193556,7,4,0,0,0
68,Canadian,Married,Masters,Germany,Student,153,5469,101056,5,5,1,0,0
38,American,Married,Masters,France,Student,223,13054,190437,15,0,1,1,1
35,Canadian,Single,High School,Germany,Work,81,6050,44627,16,0,1,0,1
48,German,Divorced,Masters,Germany,Tourist,137,3414,2227,8,1,1,0,0
32,German,Single,Bachelors,France,Tourist,158,11684,68760,5,0,1,0,1
57,Indian,Divorced,High School,France,Student,223,13577,59435,0,5,1,0,0
26,Nigerian,Divorced,High School,Canada,Work,190,8977,134117,2,2,0,0,0
30,Chinese,Single,PhD,Canada,Student,87,14723,40882,18,2,1,0,1
55,American,Single,Masters,USA,Tourist,220,2395,24111,15,0,1,0,1
25,Canadian,Single,High School,Canada,Work,23,1647,142909,4,5,0,0,0
41,American,Divorced,PhD,France,Tourist,124,5165,2260,3,4,0,0,0
20,Nigerian,Single,High School,Australia,Tourist,136,2320,155692,19,4,1,0,0
68,Canadian,Divorced,High School,UK,Tourist,287,7891,79724,6,3,0,0,0
42,American,Single,PhD,USA,Work,137,7093,121824,3,2,1,0,0
65,British,Single,Masters,Australia,Tourist,280,14328,60817,6,5,0,0,0
61,British,Married,Bachelors,Germany,Student,337,4436,157597,6,4,0,0,0
54,Australian,Divorced,Masters,UK,Work,291,13169,179488,2,2,1,0,1
61,Canadian,Divorced,Bachelors,UK,Work,146,4088,95828,18,2,0,0,0
59,Canadian,Single,PhD,UK,Work,343,14839,21972,7,5,1,1,0
36,British,Divorced,Masters,UK,Tourist,162,6717,64428,14,5,0,0,0
63,American,Married,High School,France,Student,225,9662,27110,15,0,1,0,1
19,Canadian,Married,Bachelors,UK,Tourist,225,3092,62391,2,3,1,0,0
59,Nigerian,Divorced,Bachelors,Canada,Tourist,290,13348,11700,5,3,0,0,0
36,American,Single,PhD,Canada,Tourist,65,11842,160902,16,3,1,0,1
47,Indian,Married,Bachelors,Germany,Work,337,14887,74271,11,5,1,0,0
36,Chinese,Divorced,PhD,UK,Tourist,207,7691,193034,3,2,0,0,0
22,Canadian,Single,PhD,USA,Student,225,6470,196776,0,2,0,0,0
40,Australian,Divorced,PhD,France,Tourist,154,1409,72924,12,3,1,0,0
50,British,Divorced,PhD,USA,Tourist,88,11640,105942,14,2,1,0,0
58,German,Divorced,High School,Australia,Student,187,4085,4783,0,4,1,0,0
66,Canadian,Divorced,High School,UK,Work,129,10447,191800,8,3,1,0,0
67,Nigerian,Married,High School,Germany,Work,83,841,92633,16,3,0,0,0
51,Chinese,Single,High School,UK,Student,363,12489,119916,19,0,1,0,1
22,Chinese,Single,Masters,UK,Tourist,227,3188,152016,5,0,0,0,1
29,Chinese,Divorced,Masters,Australia,Tourist,137,2176,29516,5,5,1,0,0
45,Indian,Divorced,Bachelors,USA,Work,313,2327,182952,5,4,0,0,0
24,Nigerian,Single,Masters,Australia,Work,17,13852,112933,10,3,1,0,1
24,Indian,Single,High School,UK,Tourist,149,13616,189797,17,4,1,0,0
56,British,Single,Masters,France,Work,165,14200,145570,2,3,0,1,0
25,Nigerian,Divorced,Masters,Australia,Work,364,10538,97342,6,1,0,0,1
50,Australian,Single,High School,USA,Student,182,12588,53304,11,5,1,0,0
34,British,Divorced,PhD,USA,Tourist,291,1032,135820,19,2,1,1,0
43,Canadian,Married,Masters,USA,Work,344,12136,53063,0,2,0,0,1
40,American,Divorced,High School,UK,Tourist,261,1580,115940,17,1,1,0,0
36,Nigerian,Divorced,Bachelors,UK,Student,178,10317,127990,17,3,0,0,0
59,Canadian,Married,Masters,UK,Tourist,25,2362,170094,17,3,0,0,0
56,American,Married,Masters,Canada,Student,192,9089,12246,13,4,1,0,0
18,Nigerian,Divorced,Masters,Australia,Work,90,3538,118371,18,2,1,0,0
43,Chinese,Divorced,PhD,France,Student,347,10675,120936,12,0,1,0,1
50,Indian,Divorced,High School,USA,Tourist,346,2997,161493,0,2,1,0,0
23,Australian,Married,Bachelors,Germany,Tourist,110,11330,170127,18,0,0,0,1
62,German,Married,Masters,UK,Work,138,14124,108703,20,1,1,0,1
39,Indian,Divorced,Masters,France,Work,48,11067,161294,4,5,0,0,0
32,British,Married,High School,Canada,Work,281,13813,145714,17,2,0,0,0
24,American,Divorced,High School,UK,Work,138,10393,148610,20,3,0,0,0
47,British,Single,High School,France,Student,131,10048,97831,14,3,1,0,0
38,British,Married,PhD,Germany,Student,230,12037,165614,7,5,0,0,0
59,American,Married,High School,Germany,Student,259,3585,119153,15,1,0,0,0
42,German,Divorced,Masters,UK,Work,172,14944,74595,2,5,1,0,0
35,Canadian,Single,Masters,France,Work,268,8693,51041,16,4,0,0,0
45,Nigerian,Married,Masters,Australia,Student,156,14234,75945,9,3,0,0,0
60,Canadian,Married,Bachelors,USA,Work,358,10987,142165,5,5,1,0,0
55,Chinese,Divorced,Bachelors,USA,Work,96,2451,168552,9,2,0,0,0
32,British,Divorced,Bachelors,France,Work,174,11849,15986,11,2,0,0,0
47,Australian,Divorced,PhD,USA,Tourist,35,4441,177113,0,0,1,0,1
63,German,Married,Bachelors,Germany,Work,181,7545,122627,16,2,0,0,0
64,Indian,Divorced,Bachelors,France,Tourist,54,13634,56438,9,4,0,0,0
67,German,Divorced,PhD,USA,Work,128,3458,119789,16,5,1,0,0
27,Nigerian,Single,Bachelors,France,Work,71,2016,19927,6,5,0,0,0
58,Chinese,Divorced,High School,USA,Work,114,12410,62555,17,0,0,0,1
65,German,Divorced,High School,USA,Student,258,8865,88328,20,0,0,0,1
27,German,Married,PhD,USA,Tourist,237,7645,108330,2,2,1,0,1
58,Australian,Divorced,High School,Canada,Tourist,296,3801,16477,6,0,1,0,0
41,Australian,Married,PhD,UK,Student,200,8787,184454,19,1,0,0,1
56,Indian,Married,Bachelors,Australia,Student,13,7229,22366,14,2,1,0,0
38,Indian,Divorced,Masters,Germany,Student,233,12525,114244,14,0,0,0,1
46,British,Divorced,Bachelors,Germany,Tourist,321,12072,194449,5,5,1,0,0
66,Canadian,Married,PhD,Australia,Tourist,190,5488,122745,11,5,1,0,0
40,Indian,Divorced,High School,Australia,Student,97,5422,21678,5,4,1,1,0
67,Canadian,Single,Masters,Germany,Work,108,10757,89100,9,1,0,0,1
19,Canadian,Divorced,Masters,Germany,Tourist,104,569,154294,20,2,0,0,0
26,German,Single,Masters,Germany,Student,328,2007,112524,16,4,1,0,0
26,Chinese,Married,Masters,Canada,Tourist,136,7723,46590,8,1,0,0,0
69,Chinese,Divorced,PhD,USA,Tourist,259,11805,180403,10,3,0,0,0
65,German,Single,Bachelors,Germany,Tourist,361,1680,136549,18,3,1,0,0
47,Australian,Divorced,High School,France,Tourist,151,13270,128561,8,5,1,0,0
33,Indian,Married,High School,Australia,Student,91,11299,97924,11,0,1,0,1
42,Indian,Single,Bachelors,Canada,Tourist,176,2598,145334,8,1,0,0,1
65,Chinese,Married,High School,France,Tourist,40,11230,71546,8,2,1,0,1
59,American,Married,High School,Australia,Student,216,10229,196161,5,2,0,0,0
21,Nigerian,Single,Bachelors,USA,Student,9,4304,25457,10,5,1,0,0
59,Australian,Married,High School,Canada,Work,311,7466,72769,13,2,1,0,1
30,Indian,Married,Bachelors,Australia,Tourist,133,8868,170326,13,3,1,0,0
55,British,Married,Bachelors,Canada,Work,131,14079,93437,4,0,0,0,1
30,German,Single,High School,Canada,Student,215,9217,192786,8,0,0,0,1
44,American,Single,Masters,France,Tourist,300,5291,151093,1,0,0,0,1
38,Australian,Divorced,PhD,USA,Tourist,177,8716,95622,18,0,1,0,1
31,German,Married,PhD,USA,Tourist,120,13889,151628,2,2,1,0,1
50,American,Divorced,Bachelors,USA,Student,353,13310,68387,15,1,1,1,0
47,American,Single,PhD,France,Tourist,212,14226,29963,6,5,1,0,0
28,Australian,Single,Masters,Australia,Work,291,634,133954,7,4,1,0,0
24,British,Single,Bachelors,Australia,Work,225,14999,178974,18,0,1,0,1
68,German,Single,Bachelors,France,Student,213,3064,172829,4,1,1,0,1
34,Canadian,Married,Masters,France,Student,256,8241,113480,17,3,0,0,0
53,American,Single,Masters,France,Work,215,12011,61321,5,2,1,0,1
54,British,Single,Masters,Canada,Work,153,4087,149144,16,0,0,0,1
44,Indian,Single,PhD,USA,Student,75,3142,165686,12,1,1,0,1
67,Chinese,Married,Masters,UK,Student,47,7912,50666,16,2,0,0,1
55,Nigerian,Married,PhD,Canada,Tourist,110,13730,144559,18,3,0,0,0
45,Indian,Divorced,PhD,UK,Work,161,6795,127252,2,1,1,0,1
27,American,Married,Masters,USA,Student,33,9427,96034,17,1,1,0,1
53,Canadian,Single,Masters,France,Work,127,13596,7975,8,3,1,0,0
53,British,Divorced,High School,France,Tourist,263,13092,14652,9,2,1,0,0
19,Indian,Divorced,High School,Canada,Work,83,2469,8119,20,3,1,0,0
46,British,Married,PhD,Germany,Tourist,190,1236,16548,10,5,0,0,0
52,British,Single,PhD,Germany,Tourist,141,9471,103278,19,3,0,0,1
40,Nigerian,Married,High School,France,Student,37,9206,50843,12,4,0,0,0
56,Nigerian,Single,High School,Canada,Tourist,250,5223,126073,13,0,1,0,1
19,Indian,Single,Masters,USA,Tourist,360,11627,105029,17,1,1,0,1
55,German,Single,High School,Germany,Student,330,3719,44773,10,1,0,0,1
46,German,Single,Bachelors,Germany,Student,71,13946,65153,2,0,1,0,1
42,Australian,Single,Masters,USA,Student,214,2731,87534,1,3,1,0,0
34,Australian,Married,Bachelors,France,Tourist,169,12650,187492,6,4,1,0,0
61,Canadian,Married,Masters,UK,Tourist,225,536,82347,7,3,0,0,0
59,Indian,Single,Bachelors,UK,Tourist,73,632,95297,12,1,0,0,0
38,Australian,Single,Bachelors,France,Student,118,7765,38557,13,1,0,1,0
22,German,Divorced,Bachelors,Germany,Tourist,274,3712,184254,1,0,0,0,1
57,Canadian,Married,Masters,UK,Student,278,595,104562,6,0,1,0,1
53,Australian,Divorced,PhD,Australia,Work,230,12977,77283,5,1,1,0,1
42,Australian,Single,Masters,UK,Student,292,14678,144605,2,1,1,0,1
43,Canadian,Divorced,High School,Australia,Student,214,13159,44914,6,3,0,0,0
42,Chinese,Single,Bachelors,Australia,Student,233,6212,81945,19,0,1,0,1
40,Canadian,Single,High School,UK,Work,12,14160,185947,7,4,0,0,0
60,Australian,Married,PhD,France,Student,149,7544,191552,20,4,0,0,0
20,Nigerian,Single,Bachelors,USA,Work,267,3106,78017,5,1,0,0,1
21,Indian,Divorced,High School,Australia,Tourist,261,3457,11969,5,3,0,0,0
47,Australian,Single,PhD,Australia,Tourist,257,10154,146114,12,3,0,0,0
59,Australian,Divorced,Masters,Australia,Tourist,63,7728,179408,9,2,1,0,1
21,British,Single,PhD,Germany,Tourist,90,7345,99099,2,0,1,0,1
33,Australian,Single,High School,USA,Work,254,8761,166775,3,2,0,0,0
30,American,Single,PhD,Australia,Tourist,312,6055,190781,0,2,0,0,1
57,Chinese,Married,PhD,USA,Tourist,74,6020,67186,5,5,1,0,0
25,British,Single,Masters,UK,Work,288,3871,141767,19,1,1,0,1
60,Australian,Divorced,High School,Germany,Work,35,11652,52081,0,0,0,0,1
45,British,Single,Masters,UK,Student,341,12139,73156,4,2,1,0,1
37,British,Divorced,Bachelors,Germany,Work,274,6261,63709,8,5,0,0,0
54,Indian,Divorced,Masters,Canada,Tourist,359,1898,13199,12,3,1,0,0
52,German,Single,PhD,Canada,Tourist,172,1566,114003,19,1,0,1,0
51,Indian,Married,Bachelors,UK,Student,147,2812,1264,12,2,0,0,0
55,British,Divorced,Bachelors,France,Work,358,11948,155654,9,0,1,0,1
41,Australian,Married,High School,UK,Student,353,9022,107754,7,5,1,0,0
24,British,Divorced,Bachelors,Australia,Tourist,294,4868,76856,15,2,1,0,1
48,Chinese,Single,PhD,Canada,Student,48,9577,169251,20,1,1,0,1
29,Canadian,Married,Masters,Canada,Tourist,219,14471,18046,6,2,0,0,1
42,German,Single,Masters,Canada,Tourist,266,11909,100581,20,5,0,0,0
48,Canadian,Single,Bachelors,Canada,Tourist,199,5369,98789,2,2,0,0,0
25,Australian,Divorced,Masters,UK,Work,76,9757,64335,4,2,0,0,1
69,Canadian,Single,PhD,France,Tourist,295,10928,96865,10,2,0,0,1
22,Nigerian,Divorced,Masters,UK,Student,287,13899,188537,12,3,0,0,0
31,German,Married,Masters,France,Work,202,5062,160955,7,1,1,0,1
57,American,Divorced,Masters,Germany,Student,30,12070,80098,10,3,1,0,0
41,German,Married,Bachelors,Australia,Student,280,7424,76839,15,3,1,0,0
31,German,Single,High School,USA,Tourist,99,14804,187075,2,0,0,0,1
39,Chinese,Divorced,High School,Germany,Tourist,192,1532,82464,11,2,0,0,1
57,German,Married,Masters,USA,Work,281,4654,161526,17,3,0,0,0
27,Nigerian,Single,Masters,USA,Student,175,9791,184973,16,1,0,0,1
40,Chinese,Single,Masters,Germany,Work,120,3414,22466,14,0,0,0,1
41,Chinese,Divorced,High School,UK,Tourist,231,2142,166397,14,5,0,0,0
24,Canadian,Divorced,PhD,Germany,Tourist,192,9274,65714,8,2,1,0,1
38,British,Single,Masters,Australia,Work,223,12943,80982,15,4,1,0,0
30,Australian,Married,Bachelors,UK,Student,54,1074,91979,11,4,1,0,0
57,American,Single,Bachelors,France,Work,74,13518,147940,12,3,0,0,0
38,German,Married,Bachelors,France,Student,284,5329,70063,14,1,0,0,1
36,Canadian,Single,Masters,UK,Student,74,11918,130553,5,0,1,0,1
56,Nigerian,Divorced,PhD,Canada,Tourist,211,14946,106063,18,2,0,0,1
49,Nigerian,Single,PhD,Australia,Tourist,125,1019,174287,3,5,0,0,0
44,Indian,Married,High School,USA,Student,194,8479,22895,12,3,1,0,0
21,Nigerian,Married,PhD,Australia,Student,129,6625,190954,1,3,1,0,0
18,British,Single,PhD,Germany,Student,237,2546,111813,2,1,1,0,1
52,Australian,Married,Bachelors,Canada,Tourist,213,4348,7335,18,1,1,0,1
55,Indian,Single,Bachelors,France,Student,296,4998,133462,15,3,0,0,0
69,German,Married,High School,France,Tourist,284,10241,36031,10,5,1,0,0
35,American,Single,PhD,USA,Tourist,284,12286,88304,1,0,1,0,1
62,Australian,Single,Bachelors,Canada,Work,352,14286,100606,6,4,1,0,0
50,Nigerian,Single,Bachelors,UK,Student,340,6236,95621,7,4,0,0,0
66,Nigerian,Divorced,High School,UK,Student,82,1525,153869,19,1,1,1,0
25,Australian,Married,PhD,UK,Work,330,5061,123415,15,4,0,0,0
43,Canadian,Married,Bachelors,France,Tourist,182,10100,1658,15,4,0,0,0
54,Chinese,Married,PhD,UK,Work,175,13630,87983,12,4,1,0,0
49,Australian,Divorced,PhD,USA,Work,25,1478,3481,3,0,1,0,0
25,British,Divorced,Bachelors,Germany,Work,266,14053,106270,19,5,1,0,0
40,Canadian,Divorced,High School,UK,Tourist,189,1804,182627,20,1,1,0,1
64,American,Married,Masters,France,Tourist,89,4932,27545,15,0,1,0,1
48,Chinese,Divorced,Masters,Canada,Student,189,11334,105159,16,1,0,1,1
57,Australian,Divorced,Masters,Australia,Student,140,5829,179692,11,5,0,0,0
55,Indian,Married,PhD,Canada,Work,80,13716,155537,4,5,1,0,0
56,Canadian,Married,Masters,UK,Work,360,669,110622,19,3,0,0,0
23,Indian,Divorced,PhD,France,Work,198,3913,162330,16,0,0,0,1
55,British,Married,Bachelors,Australia,Work,73,10050,79910,3,0,0,0,1
28,Canadian,Divorced,PhD,Canada,Tourist,65,5959,112969,14,0,1,0,1
24,Australian,Single,Masters,USA,Student,147,1574,34225,11,3,1,0,0
28,American,Married,High School,Canada,Tourist,170,1342,162304,17,2,1,0,0
64,Indian,Divorced,High School,Australia,Student,343,9395,87472,18,3,1,0,0
42,Indian,Divorced,Masters,USA,Tourist,353,9953,41843,8,4,1,0,0
66,Australian,Divorced,Bachelors,UK,Tourist,147,5732,31155,7,2,1,0,0
53,Chinese,Single,Bachelors,Germany,Tourist,55,9557,50482,11,0,0,0,1
18,Canadian,Single,Bachelors,Canada,Work,207,14463,146388,14,5,0,0,0
43,Canadian,Divorced,PhD,Australia,Tourist,214,8069,60071,2,4,0,0,0
49,German,Divorced,High School,Canada,Tourist,213,7779,103472,1,5,0,0,0
50,Australian,Divorced,PhD,Germany,Student,203,10024,73311,19,1,0,0,1
