age,nationality,marital_status,education_level,destination_country,visa_type,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved
43,Canadian,Single,Masters,Canada,Tourist,52,10559,192197,10,5,0,0,0
51,Australian,Divorced,PhD,USA,Student,119,14368,191643,14,5,0,0,0
19,British,Divorced,High School,USA,Student,343,7077,195580,9,2,1,1,0
43,Chinese,Married,Bachelors,Germany,Work,146,6681,195207,20,0,1,0,1
27,British,Single,Bachelors,Canada,Student,103,2047,196744,8,0,0,0,1
47,British,Married,Masters,France,Work,337,4778,158079,3,4,1,0,0
65,British,Single,Bachelors,Germany,Tourist,135,10874,154506,16,4,1,0,0
45,British,Divorced,High School,Canada,Work,106,10061,187662,2,3,0,0,0
59,American,Single,Masters,UK,Student,331,6995,197644,18,2,0,0,1
60,Chinese,Single,Bachelors,Australia,Tourist,226,12202,192321,15,5,0,0,0
64,Chinese,Divorced,Masters,USA,Work,198,10358,153761,7,4,1,0,0
60,Nigerian,Married,Bachelors,USA,Student,26,8139,140827,17,0,0,0,1
50,Indian,Married,High School,USA,Work,12,14272,104809,9,3,1,0,0
31,Canadian,Divorced,PhD,Canada,Tourist,64,10932,46373,4,3,0,0,0
38,Chinese,Single,PhD,USA,Tourist,236,5968,86204,9,5,1,0,0
68,American,Married,High School,UK,Work,255,7115,47286,8,1,0,0,1
46,Indian,Single,PhD,UK,Work,166,4300,167447,12,4,0,0,0
46,Canadian,Married,High School,Canada,Work,37,3721,193421,4,4,0,0,0
18,Canadian,Married,Bachelors,France,Work,322,3933,187173,8,4,0,0,0
33,Canadian,Divorced,Bachelors,France,Tourist,85,3596,43282,2,4,0,0,0
67,Chinese,Divorced,High School,France,Student,288,13386,65939,18,5,0,0,0
63,Australian,Divorced,Bachelors,Germany,Work,179,4040,34135,16,4,0,0,0
62,German,Divorced,Bachelors,France,Student,179,10964,179764,12,4,1,0,0
58,Australian,Married,Bachelors,USA,Student,43,11116,121370,14,2,1,1,0
28,Indian,Married,High School,Australia,Student,237,1294,186933,4,0,1,0,1
35,Indian,Married,PhD,Canada,Work,80,13594,157402,1,0,0,0,1
53,Indian,Single,PhD,Australia,Student,112,1949,98288,8,1,1,0,1
49,Indian,Single,PhD,Australia,Tourist,193,6550,67690,2,5,1,0,0
32,Chinese,Divorced,Masters,Australia,Student,344,3715,59622,10,3,1,0,0
32,German,Single,Bachelors,Germany,Student,227,12445,9005,9,3,0,0,0
41,Chinese,Married,Masters,Germany,Tourist,166,6598,52122,0,5,0,0,0
28,Canadian,Divorced,PhD,USA,Tourist,276,13510,189273,2,3,0,0,0
31,Australian,Divorced,PhD,France,Work,250,14025,34019,8,1,1,0,1
26,American,Divorced,PhD,France,Student,281,10188,174169,18,5,1,0,0
65,British,Married,PhD,Germany,Work,210,7760,68119,18,5,1,0,0
30,Canadian,Single,Masters,Germany,Work,258,11696,135451,2,0,0,0,1
21,German,Married,PhD,Canada,Work,253,1910,126293,12,1,1,0,1
20,Canadian,Divorced,Masters,UK,Student,131,5569,135800,2,5,1,0,0
56,Indian,Married,High School,France,Student,206,1992,46621,1,5,0,0,0
26,British,Divorced,High School,UK,Student,277,4941,128121,12,5,1,0,0
53,German,Divorced,Masters,USA,Work,267,5812,139738,9,5,1,0,0
68,American,Divorced,High School,USA,Tourist,59,9206,31220,13,4,1,0,0
65,Canadian,Married,High School,Germany,Student,121,4061,43970,14,2,1,0,0
34,British,Single,PhD,UK,Student,113,8197,171156,11,3,0,0,0
67,British,Single,High School,UK,Work,316,11652,33644,12,2,0,0,0
67,Nigerian,Married,High School,Canada,Tourist,185,7537,129246,10,4,1,0,0
26,American,Divorced,PhD,Canada,Student,100,9874,42249,7,3,1,0,0
24,Australian,Married,Masters,Germany,Work,76,1085,199749,6,2,1,0,1
20,Nigerian,Single,Masters,USA,Work,205,6660,10147,0,0,1,0,1
53,American,Single,High School,Australia,Tourist,289,4416,76502,17,2,1,0,1
53,German,Married,PhD,Germany,Work,21,12019,71048,20,1,0,0,1
31,Canadian,Married,Masters,Germany,Tourist,137,2055,118552,15,2,0,0,1
28,British,Married,Bachelors,France,Tourist,355,1255,123866,10,5,0,0,0
68,British,Divorced,High School,UK,Tourist,269,9065,92448,12,3,0,0,0
57,Australian,Single,Bachelors,Canada,Tourist,319,2728,164542,1,5,1,0,0
41,Australian,Married,Bachelors,Canada,Work,123,11593,146572,18,4,0,0,0
18,Chinese,Divorced,Masters,Canada,Tourist,355,1336,4006,8,3,0,0,0
40,Canadian,Married,Masters,Australia,Tourist,180,3174,41421,18,5,1,0,0
55,German,Single,Bachelors,France,Student,324,2740,131580,18,5,0,0,0
19,Canadian,Married,PhD,Australia,Work,22,12600,128277,2,4,1,0,0
40,Australian,Divorced,PhD,Australia,Work,312,14296,9098,18,4,1,0,0
53,Chinese,Divorced,PhD,France,Student,262,2587,40650,4,1,1,0,1
28,German,Divorced,Bachelors,UK,Tourist,308,779,161487,17,5,0,0,0
21,Indian,Married,PhD,UK,Student,287,13905,182053,17,5,1,1,0
50,Nigerian,Divorced,Bachelors,Canada,Work,110,8577,14471,15,5,1,0,0
28,Canadian,Married,High School,Canada,Work,35,7133,154429,17,2,1,0,1
19,Chinese,Single,Bachelors,Germany,Work,40,1447,56724,5,0,0,0,1
44,Indian,Divorced,High School,USA,Tourist,133,4248,188705,10,5,0,0,0
20,British,Single,Bachelors,USA,Tourist,16,3042,181658,2,0,1,0,1
52,British,Single,Bachelors,Canada,Student,104,13242,133367,11,2,0,0,0
65,Indian,Divorced,High School,Germany,Work,334,7819,113039,17,5,1,0,0
52,German,Divorced,PhD,France,Tourist,42,1328,64725,1,0,0,0,1
41,British,Divorced,PhD,Canada,Student,192,1433,195335,2,0,0,0,1
67,British,Divorced,Masters,France,Work,188,11005,194104,3,5,1,0,0
69,Chinese,Single,Masters,France,Work,178,14455,187111,4,4,0,0,0
44,Nigerian,Married,Masters,France,Work,363,8667,168498,18,3,0,0,0
62,American,Divorced,Bachelors,UK,Tourist,222,2728,79980,5,4,0,0,0
19,American,Single,High School,Australia,Student,24,11350,198726,3,3,1,0,0
56,Canadian,Married,Bachelors,Germany,Tourist,81,10175,100091,14,0,1,0,1
65,Indian,Married,High School,France,Tourist,345,11082,127164,3,4,0,0,0
23,American,Single,PhD,USA,Tourist,330,5290,148616,20,1,0,0,1
66,Australian,Divorced,High School,USA,Student,128,8477,50352,2,2,0,1,0
42,American,Married,High School,France,Tourist,69,3506,155462,14,2,0,0,0
41,Canadian,Divorced,High School,France,Work,139,4002,106612,4,3,0,0,0
45,Chinese,Single,PhD,Australia,Tourist,111,9684,178778,9,0,1,0,1
56,Chinese,Single,High School,UK,Student,47,3651,156887,17,4,0,0,0
60,German,Married,Masters,UK,Work,24,7853,138742,5,2,0,0,1
46,German,Married,PhD,France,Work,266,8121,24175,1,5,1,0,0
47,German,Single,Masters,France,Tourist,308,13138,127798,18,4,0,0,0
58,Chinese,Single,High School,Germany,Tourist,281,6160,153918,9,0,0,0,1
34,Chinese,Married,High School,Germany,Tourist,334,11757,8113,14,5,0,0,0
44,British,Divorced,High School,Australia,Student,37,4412,144157,8,3,1,0,0
47,Indian,Divorced,Masters,UK,Student,357,6144,45157,13,4,1,0,0
50,Australian,Married,Bachelors,Canada,Student,281,14911,101803,6,2,0,0,0
68,German,Divorced,Masters,Germany,Work,232,14901,110864,14,0,0,0,1
64,Canadian,Single,PhD,Canada,Student,148,13882,157972,2,2,0,0,0
63,Chinese,Divorced,High School,USA,Work,54,3563,166798,15,5,1,0,0
27,Australian,Single,High School,UK,Tourist,142,8763,41419,20,2,1,0,0
48,American,Divorced,Bachelors,Australia,Work,328,6712,86680,5,2,0,0,0
67,Indian,Single,Masters,Germany,Work,171,11678,33644,4,4,1,0,0
34,German,Married,High School,France,Tourist,41,502,194076,12,3,1,0,0
40,British,Single,High School,USA,Work,206,4502,192534,3,2,0,0,0
18,Canadian,Single,Masters,Germany,Work,152,7737,146455,14,5,0,0,0
28,British,Married,Bachelors,France,Tourist,11,9786,53378,0,4,0,0,0
65,Canadian,Single,Bachelors,USA,Work,96,954,70308,16,1,1,0,0
47,German,Single,Masters,France,Work,36,8886,66837,4,2,0,0,1
25,British,Divorced,Masters,USA,Tourist,102,13276,99432,18,2,0,0,1
50,German,Divorced,Masters,USA,Tourist,35,12953,170036,20,1,1,0,1
30,British,Married,High School,Germany,Tourist,286,2073,40073,14,5,0,0,0
24,Indian,Married,High School,UK,Work,135,4969,143386,12,0,0,0,1
63,American,Single,PhD,Germany,Student,147,6213,123718,7,1,0,0,1
42,Nigerian,Divorced,Masters,Canada,Work,251,14979,6017,12,2,1,1,0
69,Chinese,Divorced,Bachelors,Australia,Student,246,8213,118580,10,3,1,0,0
27,Canadian,Divorced,High School,Canada,Work,101,6263,56937,6,2,1,0,1
47,Australian,Divorced,Masters,France,Tourist,223,11355,91350,10,3,1,0,1
50,German,Divorced,PhD,France,Work,181,9639,142967,12,3,1,0,0
58,Canadian,Married,Masters,Germany,Tourist,351,9282,59290,7,4,1,1,0
35,Nigerian,Married,Masters,USA,Work,124,9950,24489,11,2,1,0,1
62,British,Divorced,Bachelors,Canada,Tourist,67,565,178021,9,1,1,0,0
69,Indian,Divorced,High School,USA,Student,75,3072,173902,0,5,0,0,0
34,Chinese,Married,High School,France,Student,191,12259,35459,0,0,1,0,1
62,German,Married,High School,Australia,Work,163,14957,98569,5,4,0,0,0
26,American,Married,Masters,UK,Student,289,1634,117745,6,2,1,0,1
24,British,Divorced,PhD,Germany,Work,48,14088,6303,12,1,1,0,1
31,Nigerian,Single,Bachelors,UK,Work,219,11483,184768,4,4,1,0,0
35,German,Married,High School,France,Student,297,6431,117706,13,0,1,0,1
22,Canadian,Single,Bachelors,UK,Student,46,5704,79039,5,3,1,0,0
34,German,Single,PhD,UK,Student,11,13523,30557,18,4,0,0,0
42,British,Divorced,Masters,UK,Work,166,13086,51103,4,1,1,0,1
21,Nigerian,Married,Masters,UK,Student,332,13988,16296,17,4,1,0,0
32,Indian,Single,Bachelors,Canada,Student,323,13500,49602,1,2,0,0,0
49,Nigerian,Divorced,Bachelors,Australia,Student,134,9354,63718,9,5,1,0,0
53,Canadian,Single,Masters,USA,Work,258,9178,69819,9,0,0,0,1
66,Indian,Married,Bachelors,France,Work,353,11415,186173,17,3,1,0,0
52,American,Single,PhD,France,Work,168,4113,71398,14,2,0,0,1
68,British,Divorced,High School,Germany,Tourist,211,6623,95468,15,5,0,0,0
40,Australian,Divorced,Masters,UK,Work,279,8473,73199,5,4,1,0,0
22,Chinese,Married,Bachelors,Germany,Student,246,2961,36217,11,4,0,1,0
55,German,Divorced,High School,Australia,Student,269,2942,83310,6,1,1,0,1
34,British,Divorced,High School,Australia,Work,53,11077,41688,12,2,0,0,0
37,Nigerian,Single,High School,France,Work,301,5418,128053,15,0,0,1,0
18,German,Single,Bachelors,Germany,Work,61,3037,132167,6,3,1,0,0
36,Indian,Divorced,PhD,Germany,Student,211,9604,32143,15,0,0,0,1
19,German,Single,High School,UK,Work,313,8410,184723,10,3,1,0,0
65,Indian,Single,Bachelors,Canada,Work,163,9508,122811,12,0,1,0,1
29,American,Divorced,Masters,UK,Work,158,4211,91592,15,1,1,0,1
32,Nigerian,Divorced,Masters,UK,Tourist,251,5931,189621,0,5,1,0,0
69,Nigerian,Single,PhD,Australia,Tourist,343,7328,154766,16,1,0,0,1
38,Nigerian,Married,High School,Canada,Tourist,308,8288,122288,12,1,0,1,0
61,British,Divorced,High School,Australia,Work,99,14184,108311,6,2,0,1,0
45,Canadian,Married,PhD,USA,Work,313,5417,4075,19,1,0,0,0
38,German,Single,Bachelors,Germany,Tourist,27,4625,86331,15,0,1,0,1
62,Canadian,Divorced,PhD,Germany,Work,211,1855,192762,10,0,1,0,1
24,Australian,Married,Masters,Germany,Tourist,9,11761,120483,20,5,0,0,0
33,British,Divorced,High School,Canada,Student,73,10451,151040,14,0,0,0,1
48,Indian,Divorced,PhD,Canada,Tourist,180,4734,15115,10,5,1,0,0
24,Australian,Single,PhD,Germany,Work,262,14845,50023,15,1,0,0,1
22,British,Married,High School,Germany,Student,208,13869,27286,17,4,0,0,0
64,American,Single,Bachelors,UK,Work,108,11765,128368,20,4,1,0,0
24,American,Single,Bachelors,UK,Student,106,2884,182458,15,0,0,0,1
63,Chinese,Divorced,PhD,Germany,Student,150,13726,6076,14,5,0,0,0
27,Chinese,Married,Bachelors,France,Tourist,151,1100,187742,13,2,0,0,0
68,Australian,Single,High School,USA,Tourist,213,5089,67907,10,3,0,0,0
34,German,Single,PhD,UK,Student,123,2700,161677,13,5,0,0,0
35,Canadian,Married,Bachelors,France,Work,208,10493,191547,7,5,1,0,0
25,Canadian,Single,High School,Australia,Tourist,143,7313,127778,11,5,0,0,0
41,British,Single,High School,Australia,Tourist,333,3115,58260,11,1,0,0,1
54,Nigerian,Single,High School,France,Student,191,13652,182632,11,4,0,0,0
63,Canadian,Married,PhD,Australia,Work,167,12351,42688,14,0,1,0,1
64,Nigerian,Single,PhD,Australia,Tourist,116,4618,116028,5,2,0,0,1
36,Australian,Single,Masters,USA,Tourist,138,3149,42730,8,5,1,0,0
61,Australian,Divorced,Bachelors,Canada,Work,330,13042,129354,3,2,1,0,0
38,Canadian,Divorced,High School,USA,Work,171,14356,50848,17,0,1,0,1
21,Nigerian,Married,Bachelors,USA,Student,89,1830,96070,11,2,0,0,0
32,American,Single,Masters,Canada,Tourist,20,4158,93059,3,1,0,0,1
47,American,Divorced,Bachelors,USA,Student,158,7476,80107,2,5,1,0,0
23,Indian,Single,High School,Germany,Student,78,9597,120978,2,2,0,1,0
50,Canadian,Married,Bachelors,Canada,Tourist,226,11430,168343,8,3,1,0,0
62,German,Single,High School,USA,Work,80,1476,29791,0,3,1,0,0
56,German,Divorced,Masters,Australia,Student,219,14290,62559,1,1,1,0,1
27,German,Single,Masters,France,Student,102,1156,111078,6,4,1,0,0
32,Canadian,Married,High School,France,Work,137,4238,26541,19,5,1,0,0
24,Indian,Divorced,Bachelors,Canada,Student,119,673,198368,3,4,1,0,0
39,Australian,Married,Masters,UK,Work,63,8481,138731,13,5,0,0,0
43,Indian,Married,Bachelors,UK,Student,136,9167,188605,7,4,0,1,0
47,Nigerian,Divorced,PhD,Australia,Student,327,13961,187447,20,2,1,0,1
41,British,Married,High School,Australia,Student,187,1416,40605,10,5,1,0,0
51,Nigerian,Married,High School,USA,Work,341,1121,171452,6,4,0,0,0
39,Chinese,Divorced,PhD,France,Tourist,7,5180,64525,6,1,1,0,1
33,British,Single,High School,France,Student,279,8959,135988,4,4,0,0,0
32,German,Single,Masters,Canada,Student,88,2360,34736,7,1,1,1,0
24,Indian,Married,Masters,Australia,Student,272,10953,42402,11,0,1,0,1
37,German,Single,Masters,Germany,Tourist,15,14583,53220,10,0,0,0,1
60,Indian,Married,Bachelors,Canada,Work,249,8858,183199,8,5,0,0,0
36,Chinese,Single,Bachelors,Canada,Tourist,168,11186,157570,11,3,0,0,0
52,German,Single,High School,UK,Tourist,169,6755,81156,13,1,0,0,1
24,Nigerian,Married,Masters,USA,Tourist,155,3790,173530,11,5,0,0,0
61,Canadian,Single,High School,Canada,Tourist,102,6398,154335,17,3,1,0,1
31,British,Divorced,High School,UK,Student,69,2365,181075,8,3,0,0,0
59,Chinese,Divorced,PhD,Canada,Tourist,103,3773,19386,5,5,1,0,0
57,American,Married,Bachelors,Canada,Tourist,321,5988,192201,10,2,0,1,0
33,Chinese,Married,High School,Canada,Work,234,1344,84942,16,2,1,0,0
43,Australian,Single,Masters,Germany,Tourist,91,9428,67388,19,1,1,0,1
62,Indian,Single,Bachelors,Canada,Tourist,129,7508,115263,3,4,0,0,0
44,Indian,Married,PhD,France,Student,321,14734,137006,10,3,1,0,1
44,Chinese,Married,Masters,UK,Work,310,954,31065,14,2,0,0,0
48,Indian,Single,Masters,Canada,Tourist,87,596,105250,2,2,1,0,1
46,Australian,Divorced,PhD,Australia,Tourist,109,13220,177120,9,2,1,0,1
45,Indian,Single,Masters,USA,Tourist,43,14874,15880,7,3,0,0,0
22,Chinese,Single,High School,Canada,Tourist,337,6692,77138,3,2,1,0,0
42,Chinese,Divorced,PhD,France,Tourist,169,3926,199172,20,5,1,0,0
55,Canadian,Divorced,Masters,USA,Work,114,6935,131496,8,4,0,0,0
39,British,Married,PhD,UK,Student,301,4280,160683,8,1,1,0,1
28,German,Single,High School,Australia,Tourist,313,11186,87873,2,0,0,0,1
47,Australian,Married,High School,UK,Work,57,3774,84596,17,0,1,0,1
56,American,Single,PhD,Australia,Tourist,348,8991,122942,17,1,0,0,1
54,German,Single,Masters,Canada,Work,141,4849,176899,0,3,0,0,0
26,British,Divorced,Bachelors,Germany,Student,179,8570,153424,0,1,0,0,1
24,Nigerian,Divorced,Bachelors,France,Tourist,251,979,91704,1,5,0,0,0
65,Canadian,Divorced,Bachelors,UK,Tourist,185,14426,43759,5,0,1,0,1
57,Nigerian,Married,PhD,Germany,Work,274,4009,106701,1,5,1,0,0
62,Chinese,Single,PhD,Germany,Student,61,2932,156887,10,1,0,0,1
35,Nigerian,Married,Bachelors,Canada,Student,346,8146,24621,11,2,1,0,0
46,Indian,Married,Bachelors,Canada,Work,188,9674,28256,15,0,0,0,1
53,Canadian,Single,High School,UK,Student,208,14012,103011,15,1,1,0,1
62,Canadian,Divorced,Bachelors,USA,Tourist,216,5412,126859,16,0,1,0,1
53,American,Single,PhD,Canada,Student,86,4450,32033,11,5,0,0,0
63,Canadian,Single,High School,Canada,Work,248,4933,186556,6,0,1,0,1
33,British,Divorced,Bachelors,Canada,Tourist,86,9515,98324,11,3,1,0,0
33,Australian,Married,PhD,Australia,Student,77,8282,182655,10,2,1,0,1
36,German,Married,High School,UK,Tourist,358,700,16832,18,2,0,0,0
54,British,Single,Masters,France,Tourist,197,9193,41342,1,1,1,0,1
32,Canadian,Single,Bachelors,Canada,Student,246,10747,90609,7,5,1,0,0
21,Canadian,Married,High School,Australia,Tourist,18,7719,15705,10,2,0,0,0
33,German,Single,Masters,UK,Tourist,156,6021,195249,6,0,1,0,1
55,German,Single,PhD,Australia,Tourist,272,5678,3209,2,3,1,0,0
51,Chinese,Married,PhD,Canada,Work,31,9601,19954,3,4,1,0,0
53,Australian,Single,PhD,Australia,Work,36,1467,198771,8,3,1,0,0
28,Canadian,Divorced,Masters,Australia,Work,304,530,144021,5,3,1,0,0
41,Australian,Single,Bachelors,USA,Student,331,5233,41329,9,3,1,0,0
56,Canadian,Divorced,PhD,Germany,Work,352,11188,152169,0,2,0,0,1
20,American,Single,Masters,Canada,Student,201,3103,93936,6,2,0,0,0
30,Chinese,Single,Masters,UK,Work,149,12535,99880,8,3,0,0,1
52,American,Divorced,High School,Germany,Work,265,6616,63420,15,0,1,0,1
50,German,Single,Masters,Canada,Work,73,8032,180624,8,1,0,0,1
29,Indian,Divorced,High School,France,Work,185,5826,101352,17,5,1,0,0
25,Australian,Married,PhD,UK,Work,43,5053,60918,12,5,1,0,0
54,Chinese,Married,High School,USA,Work,337,12004,127059,13,4,1,0,0
61,Canadian,Single,PhD,Canada,Tourist,153,1570,145527,8,3,0,0,0
44,Chinese,Married,High School,Germany,Tourist,298,5049,57940,3,4,0,0,0
41,Indian,Divorced,Masters,France,Work,188,5110,116606,10,0,0,0,1
31,Canadian,Married,PhD,UK,Student,129,1732,43078,11,4,0,0,0
63,British,Divorced,Bachelors,USA,Tourist,34,14435,75272,5,3,0,0,0
47,Canadian,Divorced,Masters,UK,Student,59,14804,32173,15,1,0,0,0
55,American,Married,PhD,Germany,Student,221,7849,19483,6,1,0,0,1
37,Australian,Single,PhD,Germany,Student,264,8490,83592,4,2,1,0,1
62,Australian,Married,PhD,UK,Work,51,14580,107566,18,5,1,0,0
63,Chinese,Divorced,PhD,France,Tourist,149,11613,46986,16,0,1,0,1
41,Nigerian,Divorced,Bachelors,USA,Work,82,6693,121694,3,3,0,0,0
66,Australian,Married,PhD,France,Tourist,221,3544,89560,17,1,0,0,1
33,Australian,Divorced,Bachelors,Germany,Work,130,11991,17895,12,5,1,0,0
46,German,Divorced,Bachelors,France,Student,359,3034,87056,3,4,1,0,0
53,Indian,Divorced,High School,Canada,Work,210,14357,163456,5,2,0,0,0
69,Nigerian,Married,Bachelors,Australia,Tourist,255,7854,138351,0,1,0,0,1
21,American,Divorced,Bachelors,Australia,Student,343,2989,168187,4,2,0,0,0
33,Canadian,Single,High School,France,Tourist,342,1026,76843,17,5,0,0,0
28,Australian,Single,PhD,USA,Student,200,8472,33599,16,0,0,1,1
68,British,Married,Bachelors,USA,Work,125,13043,134924,8,0,1,0,1
22,Chinese,Single,Bachelors,Canada,Work,264,11086,52531,10,0,0,0,1
27,Nigerian,Married,PhD,Australia,Work,172,13468,110030,1,2,0,0,0
54,Nigerian,Divorced,PhD,UK,Student,111,8946,90218,1,3,0,0,0
60,Australian,Divorced,PhD,Germany,Student,316,12522,192669,12,5,1,0,0
61,Canadian,Single,Bachelors,Australia,Tourist,186,4746,5817,8,3,1,0,0
56,British,Divorced,Masters,France,Student,363,11844,87384,4,2,0,0,1
37,German,Single,Masters,Australia,Student,339,9321,71926,7,1,1,0,1
23,Canadian,Divorced,Bachelors,UK,Work,342,730,108105,19,3,0,0,0
66,Canadian,Married,Masters,Canada,Work,161,2336,98125,7,1,1,0,1
47,Indian,Married,Bachelors,Australia,Work,43,10934,168887,19,4,0,0,0
63,British,Divorced,High School,USA,Tourist,22,2794,125538,5,5,1,0,0
44,Nigerian,Married,Bachelors,Canada,Tourist,139,10177,156660,17,5,1,0,0
62,American,Single,Masters,Germany,Tourist,214,7852,49545,2,4,1,0,0
28,Chinese,Single,High School,USA,Tourist,59,1677,188028,11,3,0,1,0
18,Indian,Divorced,PhD,Australia,Work,208,2551,49041,8,0,1,0,1
30,Canadian,Divorced,PhD,Australia,Work,90,11896,49078,17,1,0,0,1
23,British,Divorced,PhD,Canada,Student,298,6947,144373,16,0,1,0,1
25,Nigerian,Single,PhD,Germany,Tourist,90,10419,165280,17,5,0,0,0
18,American,Married,High School,Australia,Work,331,6382,191876,2,1,0,0,1
69,Australian,Married,Bachelors,Australia,Tourist,153,5168,67426,19,2,0,0,0
55,Canadian,Single,Bachelors,UK,Student,140,1467,48938,19,1,1,0,1
65,Indian,Divorced,PhD,Germany,Tourist,229,4592,87363,12,0,1,0,1
29,American,Married,PhD,Germany,Work,12,3969,100185,9,2,0,0,0
66,Canadian,Married,PhD,France,Tourist,209,1509,104169,7,5,0,0,0
54,Chinese,Divorced,Bachelors,USA,Tourist,331,11271,126969,12,2,1,0,0
44,American,Married,Bachelors,USA,Tourist,142,8818,44589,15,2,1,0,0
20,German,Divorced,Masters,Canada,Work,76,9995,121763,3,4,1,1,0
41,Indian,Divorced,High School,UK,Work,183,2716,198259,3,4,1,0,0
48,American,Married,High School,USA,Work,272,4144,78724,4,3,1,0,0
38,German,Single,Bachelors,Germany,Student,114,14242,38526,8,4,1,0,0
18,British,Married,Bachelors,UK,Student,28,665,154702,5,0,1,0,1
47,Australian,Married,High School,France,Tourist,355,9974,26238,5,1,0,0,0
35,British,Single,High School,Canada,Work,165,9457,121918,9,2,1,0,0
33,German,Married,High School,France,Student,294,1689,12475,20,3,0,0,0
68,Canadian,Married,Bachelors,USA,Student,30,7554,161579,10,3,1,0,1
40,Canadian,Married,Masters,USA,Student,173,5771,46598,14,1,1,0,1
62,American,Divorced,PhD,USA,Student,356,12898,96856,7,1,0,0,1
67,Canadian,Divorced,High School,Canada,Student,280,8377,28963,10,2,1,0,0
42,British,Married,High School,Germany,Tourist,76,12099,118732,15,0,1,0,1
48,Australian,Single,Bachelors,UK,Student,54,8421,95603,19,5,0,0,0
63,Canadian,Married,Masters,France,Student,186,14324,6343,19,0,0,0,1
48,German,Single,Masters,UK,Work,236,5401,76492,8,1,0,0,1
53,British,Single,PhD,USA,Student,209,12782,52409,17,5,0,0,0
38,British,Single,High School,France,Work,364,6568,52374,14,5,0,0,0
64,Nigerian,Divorced,High School,Canada,Tourist,173,2143,40047,17,1,1,0,0
36,Australian,Married,Bachelors,Australia,Tourist,77,6784,128004,8,1,0,0,1
28,Chinese,Divorced,Bachelors,France,Student,310,2186,122606,15,5,1,0,0
54,Chinese,Divorced,Bachelors,Germany,Tourist,308,6077,91405,8,5,0,0,0
60,Indian,Single,High School,Germany,Work,8,12915,157026,11,0,0,0,1
58,German,Divorced,Bachelors,USA,Tourist,357,13180,20292,11,5,1,0,0
48,Australian,Divorced,Masters,USA,Student,131,13563,120334,9,5,0,0,0
44,Indian,Divorced,Masters,France,Work,218,1480,178117,6,5,1,0,0
49,German,Divorced,PhD,Germany,Work,85,1347,52281,19,3,1,0,1
53,Chinese,Married,Bachelors,Germany,Work,141,986,17707,7,3,0,0,0
63,Chinese,Married,Masters,France,Tourist,103,13747,3522,15,2,1,1,0
23,Chinese,Single,PhD,UK,Work,153,3377,126150,20,2,1,0,1
22,Indian,Married,Masters,USA,Work,227,2068,62571,5,3,0,0,0
44,German,Single,PhD,France,Tourist,177,4539,15852,11,0,1,0,1
25,Indian,Single,Bachelors,USA,Tourist,78,772,197422,20,5,1,0,0
66,Australian,Divorced,PhD,Australia,Work,99,1882,26615,12,3,1,0,0
67,German,Single,Bachelors,USA,Work,88,6266,88614,11,3,1,0,0
60,German,Divorced,PhD,Canada,Student,213,4145,97229,10,2,1,0,1
62,British,Divorced,PhD,France,Work,9,14144,145170,12,4,1,0,0
35,American,Single,High School,France,Work,212,11619,49660,15,0,0,1,1
20,German,Divorced,PhD,France,Work,205,9418,192080,8,5,0,0,0
68,American,Divorced,High School,France,Tourist,24,12620,60131,5,3,1,0,0
61,German,Single,Bachelors,Canada,Student,12,5868,169168,6,0,1,0,1
31,Indian,Married,Bachelors,USA,Tourist,222,8856,127605,16,0,1,0,1
55,American,Single,High School,France,Tourist,174,6452,115731,16,1,1,0,1
36,Australian,Married,Masters,Canada,Student,77,9790,105269,8,3,1,0,1
19,Australian,Divorced,Masters,Germany,Student,280,5026,124985,3,0,0,0,1
37,Australian,Single,PhD,Australia,Tourist,88,8478,38731,7,2,1,0,1
45,Canadian,Single,Bachelors,UK,Student,136,1097,35772,7,4,0,0,0
19,Indian,Married,High School,USA,Student,46,8393,30106,20,2,1,0,0
65,Canadian,Single,Bachelors,USA,Tourist,74,5194,53393,20,4,0,0,0
64,Canadian,Single,Masters,Germany,Tourist,326,8066,113696,6,4,1,0,0
53,German,Single,High School,Germany,Work,108,2399,175825,20,4,1,0,0
23,Canadian,Divorced,Bachelors,USA,Tourist,166,2081,27410,4,1,0,0,0
63,German,Married,High School,Canada,Student,243,1403,168259,13,4,0,0,0
27,Australian,Married,Bachelors,France,Work,27,2042,64133,14,4,1,0,0
19,Nigerian,Divorced,Bachelors,UK,Tourist,122,7276,21810,4,3,0,0,0
61,Australian,Divorced,Masters,Canada,Tourist,95,7216,121532,9,4,0,0,0
36,German,Single,Bachelors,Canada,Tourist,123,7631,138246,6,3,1,0,0
25,Nigerian,Single,Bachelors,UK,Tourist,59,827,99371,12,1,0,0,1
42,British,Divorced,Bachelors,France,Student,197,11041,169387,12,5,1,0,0
26,British,Divorced,High School,France,Student,79,4762,188879,16,1,1,0,1
42,German,Married,PhD,USA,Tourist,250,13826,72894,5,2,1,0,1
51,British,Married,PhD,USA,Student,77,9661,90428,8,1,1,0,1
59,British,Single,High School,USA,Work,72,9649,73700,13,3,1,1,0
37,German,Married,High School,France,Work,66,9375,32746,19,5,1,0,0
24,Nigerian,Divorced,High School,Canada,Work,196,9175,18858,7,4,0,0,0
38,Nigerian,Divorced,High School,Germany,Tourist,274,12117,117212,19,2,1,0,1
